id,rank,model,category,input_sequence,actual_response,actual_switch_response,predicted_response,predicted_switch_response,is_correct,is_chosen,choice_index,logprobs,generation_id,seed
71,6,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant",gazelle,False,tiger,,False,True,0,,iterative,
71,7,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle",deer,False,lion,,False,True,0,,iterative,
71,8,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer",monkey,True,tiger,,False,True,0,,iterative,
71,9,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey",orangutan,False,tiger,,False,True,0,,iterative,
71,10,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan",mouse,True,gorilla,,False,True,0,,iterative,
71,11,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse",hamster,False,lion,,False,True,0,,iterative,
71,12,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster",sheep,True,cat,,False,True,0,,iterative,
71,13,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep",horse,False,cow,,False,True,0,,iterative,
71,14,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse",rabbit,True,cow,,False,True,0,,iterative,
71,15,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit",squirrel,False,cow,,False,True,0,,iterative,
71,16,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel",muskrat,False,cow,,False,True,0,,iterative,
71,17,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat",loon,True,bear,,False,True,0,,iterative,
71,18,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon",eagle,False,duck,,False,True,0,,iterative,
71,19,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle",hawk,False,owl,,False,True,0,,iterative,
71,20,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk",raven,False,bear,,False,True,0,,iterative,
71,21,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven",bluebird,False,bear,,False,True,0,,iterative,
71,22,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird",raptor,True,duck,,False,True,0,,iterative,
71,23,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor",fox,True,owl,,False,True,0,,iterative,
71,24,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox",cow,True,wolf,,False,True,0,,iterative,
71,25,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow",fisher,True,pig,,False,True,0,,iterative,
71,26,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher",wolverine,False,bear,,False,True,0,,iterative,
71,27,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine",badger,False,bear,,False,True,0,,iterative,
71,28,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger",tiger,True,bear,,False,True,0,,iterative,
71,29,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger",bronco,True,lion,,False,True,0,,iterative,
71,30,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger
bronco",hare,True,lion,,False,True,0,,iterative,
71,31,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger
bronco
hare",turtle,True,lion,,False,True,0,,iterative,
71,32,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger
bronco
hare
turtle",crab,False,lion,,False,True,0,,iterative,
71,33,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger
bronco
hare
turtle
crab",fish,False,lion,,False,True,0,,iterative,
71,34,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger
bronco
hare
turtle
crab
fish",bluegill,True,whale,,False,True,0,,iterative,
71,35,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger
bronco
hare
turtle
crab
fish
bluegill",mantaray,True,otter,,False,True,0,,iterative,
71,36,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger
bronco
hare
turtle
crab
fish
bluegill
mantaray",caribou,True,bear,,False,True,0,,iterative,
71,37,gemini-2.5-flash-lite,animals,"cheetah
panther
snake
shark
elephant
gazelle
deer
monkey
orangutan
mouse
hamster
sheep
horse
rabbit
squirrel
muskrat
loon
eagle
hawk
raven
bluebird
raptor
fox
cow
fisher
wolverine
badger
tiger
bronco
hare
turtle
crab
fish
bluegill
mantaray
caribou",polarbear,False,wolf,,False,True,0,,iterative,
198,2,gemini-2.5-flash-lite,animals,dog,cat,False,cat,,True,True,0,,iterative,
198,3,gemini-2.5-flash-lite,animals,"dog
cat",mouse,True,hamster,,False,True,0,,iterative,
198,4,gemini-2.5-flash-lite,animals,"dog
cat
mouse",tiger,True,hamster,,False,True,0,,iterative,
198,5,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger",lion,False,lion,,True,True,0,,iterative,
198,6,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion",bear,True,cheetah,,False,True,0,,iterative,
198,7,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear",cheetah,True,wolf,,False,True,0,,iterative,
198,8,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah",skunk,True,leopard,,False,True,0,,iterative,
198,9,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk",raccoon,False,wolf,,False,True,0,,iterative,
198,10,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon",hamster,True,fox,,False,True,0,,iterative,
198,11,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster",elephant,True,fox,,False,True,0,,iterative,
198,12,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant",hippopotamus,False,zebra,,False,True,0,,iterative,
198,13,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus",alligator,True,zebra,,False,True,0,,iterative,
198,14,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator",crocodile,False,giraffe,,False,True,0,,iterative,
198,15,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile",boaconstrictor,False,rhino,,False,True,0,,iterative,
198,16,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor",viper,False,snake,,False,True,0,,iterative,
198,17,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper",rattlesnake,False,cobra,,False,True,0,,iterative,
198,18,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper
rattlesnake",opossum,True,cobra,,False,True,0,,iterative,
198,19,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper
rattlesnake
opossum",fox,False,wolf,,False,True,0,,iterative,
198,20,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper
rattlesnake
opossum
fox",deer,False,wolf,,False,True,0,,iterative,
198,21,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper
rattlesnake
opossum
fox
deer",bobcat,False,wolf,,False,True,0,,iterative,
198,22,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper
rattlesnake
opossum
fox
deer
bobcat",bird,True,wolf,,False,True,0,,iterative,
198,23,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper
rattlesnake
opossum
fox
deer
bobcat
bird",beaver,True,eagle,,False,True,0,,iterative,
198,24,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper
rattlesnake
opossum
fox
deer
bobcat
bird
beaver",groundhog,False,wolf,,False,True,0,,iterative,
198,25,gemini-2.5-flash-lite,animals,"dog
cat
mouse
tiger
lion
bear
cheetah
skunk
raccoon
hamster
elephant
hippopotamus
alligator
crocodile
boaconstrictor
viper
rattlesnake
opossum
fox
deer
bobcat
bird
beaver
groundhog",hyena,True,owl,,False,True,0,,iterative,
199,2,gemini-2.5-flash-lite,animals,dog,cat,False,cat,,True,True,0,,iterative,
199,3,gemini-2.5-flash-lite,animals,"dog
cat",bear,True,hamster,,False,True,0,,iterative,
199,4,gemini-2.5-flash-lite,animals,"dog
cat
bear",monkey,True,rabbit,,False,True,0,,iterative,
199,5,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey",pig,True,lion,,False,True,0,,iterative,
199,6,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig",cow,False,cow,,True,True,0,,iterative,
199,7,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow",horse,False,chicken,,False,True,0,,iterative,
199,8,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse",turkey,False,chicken,,False,True,0,,iterative,
199,9,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey",giraffe,True,chicken,,False,True,0,,iterative,
199,10,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe",elephant,False,zebra,,False,True,0,,iterative,
199,11,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant",hippopotamus,False,lion,,False,True,0,,iterative,
199,12,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus",tiger,False,rhinoceros,,False,True,0,,iterative,
199,13,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger",lion,False,lion,,True,True,0,,iterative,
199,14,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion",penguin,True,rhino,,False,True,0,,iterative,
199,15,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin",mouse,False,zebra,,False,True,0,,iterative,
199,16,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse",rat,False,zebra,,False,True,0,,iterative,
199,17,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat",hamster,False,snake,,False,True,0,,iterative,
199,18,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster",fish,True,zebra,,False,True,0,,iterative,
199,19,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish",chicken,True,shark,,False,True,0,,iterative,
199,20,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken",rabbit,True,duck,,False,True,0,,iterative,
199,21,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit",goose,True,snake,,False,True,0,,iterative,
199,22,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose",turtle,False,duck,,False,True,0,,iterative,
199,23,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle",bird,True,duck,,False,True,0,,iterative,
199,24,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird",frog,True,snake,,False,True,0,,iterative,
199,25,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog",wolf,True,snake,,False,True,0,,iterative,
199,26,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog
wolf",raccoon,False,snake,,False,True,0,,iterative,
199,27,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog
wolf
raccoon",possum,True,zebra,,False,True,0,,iterative,
199,28,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog
wolf
raccoon
possum",squirrel,True,snake,,False,True,0,,iterative,
199,29,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog
wolf
raccoon
possum
squirrel",chipmunk,False,snake,,False,True,0,,iterative,
199,30,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog
wolf
raccoon
possum
squirrel
chipmunk",ferret,True,snake,,False,True,0,,iterative,
199,31,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog
wolf
raccoon
possum
squirrel
chipmunk
ferret",duck,True,snake,,False,True,0,,iterative,
199,32,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog
wolf
raccoon
possum
squirrel
chipmunk
ferret
duck",swan,False,snake,,False,True,0,,iterative,
199,33,gemini-2.5-flash-lite,animals,"dog
cat
bear
monkey
pig
cow
horse
turkey
giraffe
elephant
hippopotamus
tiger
lion
penguin
mouse
rat
hamster
fish
chicken
rabbit
goose
turtle
bird
frog
wolf
raccoon
possum
squirrel
chipmunk
ferret
duck
swan",shark,True,eagle,,False,True,0,,iterative,
